Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,158,8,M:System.IO.Hashing.XxHash128.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new XxHash128(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash128);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,157,8,T:System.IO.Hashing.XxHash64,,,,,"RegisterHashAlgorithmCreator(() => new XxHash64(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash64);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,157,8,M:System.IO.Hashing.XxHash64.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new XxHash64(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash64);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,156,8,T:System.IO.Hashing.XxHash32,,,,,"RegisterHashAlgorithmCreator(() => new XxHash32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash32);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Crypto\Hash.cs,156,8,M:System.IO.Hashing.XxHash32.#ctor,,,,,"RegisterHashAlgorithmCreator(() => new XxHash32(), CommonHashAlgorithmNames.NonCryptographicHashAlgorithms.XxHash.XxHash32);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\ApplicationParts\IJsonSerializable.cs,11,11,T:System.Text.Json.JsonDocument,,,,,JsonDocument.Parse(ToJson())
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\ApplicationParts\IJsonSerializable.cs,11,11,T:System.Text.Json.JsonDocument,,,,,JsonDocument.Parse(ToJson())
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,33,4,T:System.Uri,,,,,"async Task<GetDataResult> GetDataAsync(Uri u, bool throwOnNonSuccess = true)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,38,8,T:System.Net.Http.HttpContent,,,,,"return new(await resp.Content.ReadAsStreamAsync(), resp);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,38,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,"return new(await resp.Content.ReadAsStreamAsync(), resp);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,25,4,T:System.Uri,,,,,"async Task<Stream> GetStreamAsync(Uri u, bool throwOnNonSuccess = true)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,30,8,T:System.Net.Http.HttpContent,,,,,return await resp.Content.ReadAsStreamAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,30,8,M:System.Net.Http.HttpContent.ReadAsStreamAsync,,,,,return await resp.Content.ReadAsStreamAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,17,4,T:System.Uri,,,,,"async Task<string> GetStringAsync(Uri u, bool throwOnNonSuccess = true)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,22,8,T:System.Net.Http.HttpContent,,,,,return await resp.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\Http\IHttpMessageSender.cs,14,4,T:System.Uri,,,,, Task<HttpResponseMessage> GetAsync(Uri u)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\JsonSerializers\Microsoft\Converters\UndefinedJsonElementConverter.cs,11,8,T:System.Text.Json.JsonDocument,,,,,return JsonDocument.ParseValue(ref reader).RootElement;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\JsonSerializers\Microsoft\Converters\UndefinedJsonElementConverter.cs,11,8,T:System.Text.Json.JsonDocument,,,,,return JsonDocument.ParseValue(ref reader).RootElement;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Services\JsonSerializers\Microsoft\SystemTextJsonSerializer.cs,40,11,"M:System.Text.Json.JsonSerializer.Deserialize(System.String,System.Type,System.Text.Json.JsonSerializerOptions)",,,,,"JsonSerializer.Deserialize(json, t, MyJsonSerializerOptions ?? DefaultJsonSerializationSettings)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Caching\BaseCacher.cs,40,48,"M:System.TimeSpan.FromMilliseconds(System.Int64,System.Int64)",,,,,TimeSpan.FromMilliseconds(CacheEntryGenerationMilliseconds_p / CacheMisses_p * CacheHits_p)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Caching\BaseCacher.cs,37,11,"M:System.TimeSpan.FromMilliseconds(System.Int64,System.Int64)",,,,,TimeSpan.FromMilliseconds(CacheEntryGenerationMilliseconds_p)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\UrlHelpers.cs,9,4,T:System.Uri,,,,,public static string GetFileNameSegment(this Uri u)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\UrlHelpers.cs,6,4,T:System.Uri,,,,,"public static IList<string> GetLocalPathParts(this Uri u, bool removeEmptyEntries = true)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Format.cs,19,12,T:System.Uri,,,,,sb.Append(Uri.EscapeUriString(kvp.Key));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Format.cs,19,12,M:System.Uri.EscapeUriString(System.String),,,,,sb.Append(Uri.EscapeUriString(kvp.Key));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\DataHelpers.cs,507,8,"M:System.Text.StringBuilder.AppendFormat(System.String,System.ReadOnlySpan{System.Object})",,,,,"sb.AppendFormat("")\n"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\DataHelpers.cs,496,12,"M:System.Text.StringBuilder.AppendFormat(System.String,System.ReadOnlySpan{System.Object})",,,,,"sb.AppendFormat(""\t[{0}] {1} {2}{3}{4}\n"",                  dc.ColumnName,                  sqlType,                  dc.AllowDBNull ? ""NULL"" : ""NOT NULL"",                  isPk ? "" PRIMARY KEY"" : """",                  colNum == dt.Columns.Count - 1 ? """" : "","");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Parse.cs,189,4,T:System.Uri,,,,,"public static Uri ParseUri(string s, UriKind kind = UriKind.Absolute)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Parse.cs,191,8,T:System.Uri,,,,,"return Uri.TryCreate(s, kind, out var u) ? u : null;"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Parse.cs,191,8,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"return Uri.TryCreate(s, kind, out var u) ? u : null;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\TaskHelpers.cs,94,16,M:System.Threading.Tasks.Task.WaitAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,Task.WaitAll(task);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\TaskHelpers.cs,61,16,M:System.Threading.Tasks.Task.WaitAll(System.ReadOnlySpan{System.Threading.Tasks.Task}),,,,,Task.WaitAll(task);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Requires.cs,29,12,T:System.Uri,,,,,new Uri(arg);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Requires.cs,29,12,M:System.Uri.#ctor(System.String),,,,,new Uri(arg);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\DependencyInjectionHelpers.cs,204,12,T:System.Uri,,,,,hc.BaseAddress = new Uri(config.BaseAddress);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\DependencyInjectionHelpers.cs,204,12,M:System.Uri.#ctor(System.String),,,,,hc.BaseAddress = new Uri(config.BaseAddress);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\DependencyInjectionHelpers.cs,204,12,T:System.Uri,,,,,hc.BaseAddress = new Uri(config.BaseAddress);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\XmlHelpers.cs,65,4,T:System.Xml.Serialization.XmlSerializer,,,,,"public static string ToXml(this XmlSerializer ser, object o, bool allowAsync = true)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\TypeHelpers.cs,438,8,T:System.Uri,,,,,"return t.GetTypeInfo().IsEnum              ? Enum.Parse(t, val.ToString(), true)              : t == typeof(Uri) && val is string ? new Uri((string)val) : Convert.ChangeType(val, t, null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\TypeHelpers.cs,438,8,M:System.Uri.#ctor(System.String),,,,,"return t.GetTypeInfo().IsEnum              ? Enum.Parse(t, val.ToString(), true)              : t == typeof(Uri) && val is string ? new Uri((string)val) : Convert.ChangeType(val, t, null);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\TypeHelpers.cs,387,16,T:System.Uri,,,,,return new Uri(val);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\TypeHelpers.cs,387,16,M:System.Uri.#ctor(System.String),,,,,return new Uri(val);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\DelegateHelpers.cs,64,20,"M:System.TimeSpan.FromMilliseconds(System.Int64,System.Int64)",,,,,"Trace.WriteLine($""CallAndRetryOnFailure retry={z} wait={TimeSpan.FromMilliseconds(wait)}"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\DelegateHelpers.cs,50,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,backoffPeriod ??= TimeSpan.FromSeconds(2);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\DelegateHelpers.cs,36,20,"M:System.TimeSpan.FromMilliseconds(System.Int64,System.Int64)",,,,,"Trace.WriteLine($""CallAndRetryOnFailure retry={z} wait={TimeSpan.FromMilliseconds(wait)}"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\DelegateHelpers.cs,22,8,"M:System.TimeSpan.FromMilliseconds(System.Int64,System.Int64)",,,,,backoffPeriod ??= TimeSpan.FromMilliseconds(250);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,154,4,T:System.Uri,,,,,"public static Uri AppendParameter(this Uri u, string paramName, object val)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,154,4,T:System.Uri,,,,,"public static Uri AppendParameter(this Uri u, string paramName, object val)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,157,8,T:System.Uri,,,,,"return new Uri(url, u.IsAbsoluteUri ? UriKind.Absolute : UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,157,8,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return new Uri(url, u.IsAbsoluteUri ? UriKind.Absolute : UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,149,12,T:System.Uri,,,,,url += Uri.EscapeDataString(ov);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,140,8,T:System.Uri,,,,,url += Uri.EscapeDataString(paramName);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,114,4,T:System.Uri,,,,,"public static Uri AppendParameters(this Uri uri, IEnumerable<KeyValuePair<string, string>> nameVals)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,114,4,T:System.Uri,,,,,"public static Uri AppendParameters(this Uri uri, IEnumerable<KeyValuePair<string, string>> nameVals)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,115,8,T:System.Uri,,,,,"new(AppendParameters(uri.ToString(), nameVals))"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,115,8,M:System.Uri.#ctor(System.String),,,,,"new(AppendParameters(uri.ToString(), nameVals))"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,108,12,T:System.Uri,,,,,n = Uri.UnescapeDataString(n);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,106,16,T:System.Uri,,,,,v = Uri.UnescapeDataString(s[(i + 1)..]);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,64,4,T:System.Uri,,,,,"public static StringValues GetQueryStringParam(this Uri uri, string parameterName, bool caseSensitive = false)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,57,4,T:System.Net.Http.HttpContent,,,,,"public static HttpContent CreateHttpContent(string postData, Encoding e = null)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,54,4,T:System.Net.Http.HttpContent,,,,,"public static HttpContent CreateHttpContent(IEnumerable<KeyValuePair<string, string>> datas)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,55,11,T:System.Net.Http.HttpContent,,,,,CreateHttpContent(datas.UrlEncode())
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\WebHelpers.cs,51,4,T:System.Net.Http.HttpContent,,,,,"public static HttpContent CreateJsonContent(string json, Encoding encoding = null)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\Use.cs,31,8,M:Microsoft.Extensions.DependencyInjection.HttpClientFactoryServiceCollectionExtensions.AddHttpClient(Microsoft.Extensions.DependencyInjection.IServiceCollection),,,,,services.AddHttpClient();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\JsonHelpers.PathSegment.cs,14,8,M:System.String.Split(System.ReadOnlySpan{System.Char}),,,,,"return pathFormat switch          {              PathFormats.DotNotation => path.Split('.'),              PathFormats.SlashNotation => path.Split('/'),              PathFormats.DotOrSlashNotation => path.Split('.', '/'),              _ => throw new UnexpectedSwitchValueException(pathFormat),          };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\JsonHelpers.Microsoft.cs,31,11,T:System.Text.Json.JsonDocument,,,,,JsonDocument.Parse(ToMicrosoftJson(o))
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\JsonHelpers.Microsoft.cs,31,11,T:System.Text.Json.JsonDocument,,,,,JsonDocument.Parse(ToMicrosoftJson(o))
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\JsonHelpers.Microsoft.cs,28,11,T:System.Text.Json.JsonDocument,,,,,"JsonDocument.Parse(json, new() { CommentHandling = JsonCommentHandling.Skip })"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\RevolutionaryStuff.Core\RevolutionaryStuff.Core.csproj,File,src\RevolutionaryStuff.Core\JsonHelpers.Microsoft.cs,28,11,T:System.Text.Json.JsonDocument,,,,,"JsonDocument.Parse(json, new() { CommentHandling = JsonCommentHandling.Skip })"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,tests\RevolutionaryStuff.Core.Tests\RevolutionaryStuff.Core.Tests.csproj,File,tests\RevolutionaryStuff.Core.Tests\RevolutionaryStuff.Core.Tests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\RevolutionaryStuff.Core.Tests\RevolutionaryStuff.Core.Tests.csproj,File,tests\RevolutionaryStuff.Core.Tests\EnumMemberConverterTests.cs,543,8,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,tests\RevolutionaryStuff.Core.Tests\RevolutionaryStuff.Core.Tests.csproj,File,tests\RevolutionaryStuff.Core.Tests\EnumMemberConverterTests.cs,543,8,T:System.Text.Json.JsonDocument,,,,,using var doc = JsonDocument.Parse(json);
